,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name
40853,140869,Markus,Kilkki,U,1980-02-18,FIN,,,Markus Kilkki
40854,140870,Janne,Juutilainen,U,1981-08-19,FIN,,,Janne Juutilainen
40855,140871,Ryan,Moseley,U,1984-02-28,BAR,,,Ryan Moseley
40856,140872,Bryan,Ellis,U,1974-12-08,JAM,,,Bryan Ellis
40857,140873,Steve,Beckford,R,1966-09-09,JAM,,,Steve Beckford
40858,140874,Earl,Williams,U,,USA,,,Earl Williams
40859,140875,Kevin,Simms,R,1976-03-08,JAM,,,Kevin Simms
40860,140876,Neil,Daley,U,,JAM,,,Neil Daley
40861,140877,Devon,Gordon,U,,JAM,,,Devon Gordon
40862,140878,Jan,Hrbac,U,1981-01-16,CZE,,,Jan Hrbac
40863,140879,Jan,Hebelka,U,1980-02-14,CZE,,,Jan Hebelka
40864,140880,Miroslav,Matejka,U,1982-01-11,CZE,,,Miroslav Matejka
40865,140881,Greg,Summerfield,U,1978-08-08,AUS,,,Greg Summerfield
40866,140882,Jaroslav,Bartl,U,1978-01-03,CZE,,,Jaroslav Bartl
40867,140883,Martin,Wirgler,U,1975-06-17,CZE,,,Martin Wirgler
40868,140884,Zdener,Zavesicky,U,1982-03-21,CZE,,,Zdener Zavesicky
40869,140885,Martin,Chrastny,U,1983-04-09,CZE,,,Martin Chrastny
40870,140886,Manfredi,Macris,U,,ITA,,,Manfredi Macris
40871,140887,Radim,Valigura,U,1981-11-29,CZE,,,Radim Valigura
40872,140888,Marius,Marinescu,U,1984-11-08,ROU,,,Marius Marinescu
40873,140889,,,U,,ROU,,,
40874,140890,,,U,,ROU,,,
40875,140891,,,U,,ROU,,,
40876,140892,Bogdan,Draghici,U,1984-05-22,ROU,,,Bogdan Draghici
40877,140893,Marius Daniel,Abeaboeru,U,1982-12-12,ROU,,,Marius Daniel Abeaboeru
40878,140894,Valentin,Ardeleanu,U,1982-04-22,ROU,,,Valentin Ardeleanu
40879,140895,,,U,,ROU,,,
40880,140896,Peter,King,U,,NZL,,,Peter King
40881,140897,Robert,Cepek,U,1968-07-05,CZE,,,Robert Cepek
40882,140898,Pavel,Petricko,U,1981-06-19,CZE,,,Pavel Petricko
40883,140899,Josef,Slavik,U,1978-10-13,CZE,,,Josef Slavik
40884,140900,Tomas,Menec,U,1981-01-12,CZE,,,Tomas Menec
40885,140901,Mikolaj,Weyman,U,1978-04-25,POL,,,Mikolaj Weyman
40886,140902,Piotr,Kintzi,U,1982-02-28,POL,,,Piotr Kintzi
40887,140903,Ferirand,Leon Ferirand,U,1984-01-20,INA,,,Ferirand Leon Ferirand
40888,140904,Wihardy,Hormansyah,U,1985-09-17,INA,,,Wihardy Hormansyah
40889,140905,Alexander,Adams,U,,JAM,,,Alexander Adams
40890,140906,Ikka,Perttu,U,1977-06-21,FIN,,,Ikka Perttu
40891,140907,Rodney,Rapson,U,1983-02-08,AUS,,,Rodney Rapson
40892,140908,Yani,Mihos,U,1982-02-14,AUS,,,Yani Mihos
40893,140909,Cameron,Simon,U,1974-03-31,AUS,,,Cameron Simon
40894,140910,Dujam,Kuvacic,U,1984-05-05,CRO,,,Dujam Kuvacic
40895,140911,James,Zois,U,1982-01-19,AUS,,,James Zois
40896,140912,Dale,Messina,U,1983-02-24,AUS,,,Dale Messina
40897,140913,Ben,Elix,U,1981-05-12,AUS,,,Ben Elix
40898,140914,James,Golfin,U,1979-02-17,AUS,,,James Golfin
40899,140915,Chalermvui,Apanukul,U,1982-08-24,THA,,,Chalermvui Apanukul
40900,140916,Pich,Luewanichkit,U,1983-08-23,THA,,,Pich Luewanichkit
40901,140917,James,Gorin,U,1982-11-28,AUS,,,James Gorin
40902,140918,Chatchai,Chaiyarin,U,1981-03-13,THA,,,Chatchai Chaiyarin
40903,140919,Daniel,Nabedrick,U,1970-10-06,USA,,,Daniel Nabedrick
40904,140920,Francisco Luis,Navarro Artes,U,1973-01-06,ESP,,,Francisco Luis Navarro Artes
40905,140921,Alvaro,Russo Gonzalez,U,1984-06-17,ESP,,,Alvaro Russo Gonzalez
40906,140922,Jared,Zeeman,U,1982-08-09,AUS,,,Jared Zeeman
40907,140923,Andrew,Newcombe,U,1984-06-10,AUS,,,Andrew Newcombe
40908,140924,Dean,Carter,U,1981-08-17,AUS,,,Dean Carter
40909,140925,Andrew,Swinson,U,1981-11-20,AUS,,,Andrew Swinson
40910,140926,Jeremy,Hill,U,1979-09-19,AUS,,,Jeremy Hill
40911,140927,Cao Quynh,Tran,U,1983-12-02,VIE,,,Cao Quynh Tran
40912,140928,Kei Sang,Kwok,U,1968-11-29,HKG,,,Kei Sang Kwok
40913,140929,Niels,Buksik,U,1983-01-03,GER,,,Niels Buksik
40914,140930,Dietmar,Pfeifer,U,1978-09-15,ITA,,,Dietmar Pfeifer
40915,140931,Hannes,Schenk,U,1983-08-12,ITA,,,Hannes Schenk
40916,140932,Andrea,Zanier,U,1978-03-03,ITA,,,Andrea Zanier
40917,140933,Martin,Tappeiner,U,1971-03-10,ITA,,,Martin Tappeiner
40918,140934,Paride,Dabbiero,U,,ITA,,,Paride Dabbiero
40919,140935,Alexander,Kob,U,,ITA,,,Alexander Kob
40920,140936,Marcus,Innerebner,U,1977-05-27,ITA,,,Marcus Innerebner
40921,140937,Patrik,Aichhorner,U,1982-09-10,ITA,,,Patrik Aichhorner
40922,140938,Christian,Pfeifer,U,1974-02-16,ITA,,,Christian Pfeifer
40923,140939,Michi,Prantl,U,1983-01-18,ITA,,,Michi Prantl
40924,140940,Cristian,Bedin,U,,ITA,,,Cristian Bedin
40925,140941,Manuel,Volker,U,1981-09-24,AUT,,,Manuel Volker
40926,140942,Daniele,Salati,U,1981-05-02,ITA,,,Daniele Salati
40927,140943,Ernesto,Russo,U,1985-10-18,ITA,,,Ernesto Russo
40928,140944,Christoph,Diedrich,U,1982-10-10,GER,,,Christoph Diedrich
40929,140945,Roberto,Alt,U,1961-09-09,ITA,,,Roberto Alt
40930,140946,Gianpaolo,Rosa,U,1983-03-12,ITA,,,Gianpaolo Rosa
40931,140947,Matt,Graham,U,,AUS,,,Matt Graham
40932,140948,Chris,Florence,U,1983-11-08,AUS,,,Chris Florence
40933,140949,Arnost,Kuchar,U,1978-02-03,CZE,,,Arnost Kuchar
40934,140950,Goran,Bojalevski,U,,AUS,,,Goran Bojalevski
40935,140951,Hanspeter,Gartner,U,1982-09-20,AUT,,,Hanspeter Gartner
40936,140952,Rudolf,Misuta,U,1980-11-05,SVK,,,Rudolf Misuta
40937,140953,Bohuslav,Sumka,U,1978-07-13,SVK,,,Bohuslav Sumka
40938,140954,Martin,Zeman,U,1982-09-29,SVK,,,Martin Zeman
40939,140955,Jan,Repak,U,1982-02-03,SVK,,,Jan Repak
40940,140956,Mojmir,Mamojka,U,1980-03-05,SVK,,,Mojmir Mamojka
40941,140957,Andrej,Niznansky,U,1983-10-07,SVK,,,Andrej Niznansky
40942,140958,Nebojsa,Bumbic,R,1982-05-08,YUG,,,Nebojsa Bumbic
40943,140959,Csongor,Barsi,U,1976-11-08,SRB,,,Csongor Barsi
40944,140960,Milos,Popovic,R,1983-07-06,YUG,,,Milos Popovic
40945,140961,Goran,Stojanovic,U,1984-04-25,YUG,,,Goran Stojanovic
40946,140962,Diordie,Uskokovic,U,1982-01-13,YUG,,,Diordie Uskokovic
40947,140963,Julian,Kidd,U,1976-02-05,GBR,,,Julian Kidd
40948,140964,Nandor,Farago,U,1977-05-12,YUG,,,Nandor Farago
40949,140965,Dane,Sijan,U,1983-12-05,YUG,,,Dane Sijan
40950,140966,Milos,Pavlovic,R,1982-04-24,YUG,,,Milos Pavlovic
40951,140967,Atila,Selesi,U,1983-03-02,YUG,,,Atila Selesi
40952,140968,Petar,Veselinovic,U,1977-06-03,YUG,,,Petar Veselinovic
40953,140969,Edis,Fetic,U,1981-11-03,YUG,,,Edis Fetic
40954,140970,Nebojsa,Stojanovic,U,1981-11-08,YUG,,,Nebojsa Stojanovic
40955,140971,Marco,Savic,U,1982-03-13,YUG,,,Marco Savic
40956,140972,Zoltan,Rekedt,U,1975-01-10,HUN,,,Zoltan Rekedt
40957,140973,Balint,Hanko,U,1974-08-27,HUN,,,Balint Hanko
40958,140974,Dimitris,Fakitsas,U,1975-02-25,GRE,,,Dimitris Fakitsas
40959,140975,Vladimir,Spasic,U,1977-04-10,YUG,,,Vladimir Spasic
40960,140976,Oskar,Soltic,U,1982-12-23,YUG,,,Oskar Soltic
40961,140977,Dragan,Macura,L,1979-02-07,CRO,,,Dragan Macura
40962,140978,Srdjan,Djordjevic,U,1981-05-24,YUG,,,Srdjan Djordjevic
40963,140979,Nenad,Crnogorac,U,1980-03-07,YUG,,,Nenad Crnogorac
40964,140980,Dragan,Bisercic,U,1984-05-10,YUG,,,Dragan Bisercic
40965,140981,Ivan,Gospavic,U,,YUG,,,Ivan Gospavic
40966,140982,Mohamed Gamal,Hedayet,U,1981-06-24,EGY,,,Mohamed Gamal Hedayet
40967,140983,Bassel,El Guindy,U,1985-03-17,EGY,,,Bassel El Guindy
40968,140984,Fadi,Credi,U,,EGY,,,Fadi Credi
40969,140985,Victor,Credi,U,1983-01-23,EGY,,,Victor Credi
40970,140986,Vitali,Denissov,U,1983-01-24,RUS,,,Vitali Denissov
40971,140987,Eugenio,Capano,U,1967-12-07,ITA,,,Eugenio Capano
40972,140988,Marco,Morale,U,,ITA,,,Marco Morale
40973,140989,Roland,Weber,U,1981-11-23,AUT,,,Roland Weber
40974,140990,Mario,Bojano,U,,ITA,,,Mario Bojano
40975,140991,Matteo,La Torre,U,,ITA,,,Matteo La Torre
40976,140992,Adam,Butkowski,R,1979-10-31,AUS,,,Adam Butkowski
40977,140993,Je Min,Yoo,U,1985-03-09,KOR,,,Je Min Yoo
40978,140994,Robert,Wirth,U,1982-02-07,AUS,,,Robert Wirth
40979,140995,Greg,Kawka,U,1980-09-17,AUS,,,Greg Kawka
40980,140996,Dominic,Doblo,U,1982-08-22,AUS,,,Dominic Doblo
40981,140997,Ryusuke,Kashiwabara,R,1981-04-10,JPN,,,Ryusuke Kashiwabara
40982,140998,Bradley,Morris,U,1978-02-25,AUS,,,Bradley Morris
40983,140999,Damien,Russell,U,1982-04-20,AUS,,,Damien Russell
40984,141000,Shannon,Oey,R,1975-04-27,AUS,,,Shannon Oey
40985,141001,Sterling,Cincotta,U,1982-01-04,AUS,,,Sterling Cincotta
40986,141002,Lukas,Kawka,U,1978-08-16,AUS,,,Lukas Kawka
40987,141003,Lubo,Sestak,U,1981-10-29,NZL,,,Lubo Sestak
40988,141004,Dallas,Hall,U,1981-06-10,AUS,,,Dallas Hall
40989,141005,David,Moore,U,1981-03-23,AUS,,,David Moore
40990,141006,Keun Ho,Kim,U,1981-06-28,KOR,,,Keun Ho Kim
40991,141007,Matt,Fitzpatrick,U,1983-06-01,AUS,,,Matt Fitzpatrick
40992,141008,Uchenna Akinyeju,Festus,U,1973-10-06,NGR,,,Uchenna Akinyeju Festus
40993,141009,Ayao,Amenate,U,,TOG,,,Ayao Amenate
40994,141010,Barbar,Dammlam,U,1980-05-25,TOG,,,Barbar Dammlam
40995,141011,Fabien,Levi,U,1979-09-09,TOG,,,Fabien Levi
40996,141012,Richard,Afarku,U,1982-12-20,GHA,,,Richard Afarku
40997,141013,Sylvester,Martey,U,1977-10-28,GHA,,,Sylvester Martey
40998,141014,Yahaya,Mahama,U,1978-05-08,GHA,,,Yahaya Mahama
40999,141015,Stephen,Lamptey,U,1985-12-30,GHA,,,Stephen Lamptey
41000,141016,Juan,Valls Vidal,U,1932-09-05,ESP,,,Juan Valls Vidal
41001,141017,Joao Pedro,Santos,U,1984-07-27,POR,,,Joao Pedro Santos
41002,141018,Bastian,Beck,U,1983-02-08,GER,,,Bastian Beck
41003,141019,Hugo,Rocha,U,1985-02-08,POR,,,Hugo Rocha
41004,141020,Fintan,Steiger,U,1984-03-21,SUI,,,Fintan Steiger
41005,141021,Daniel,Guerreiro,U,1984-08-03,POR,,,Daniel Guerreiro
41006,141022,Daniel,Davies,U,1983-12-03,NED,,,Daniel Davies
41007,141023,Sergio,Inacio,U,1981-04-12,POR,,,Sergio Inacio
41008,141024,Albert,Garriga Montoya,U,1983-10-19,ESP,,,Albert Garriga Montoya
41009,141025,Ignaci,Vallhonrat Lopez,U,1980-01-06,ESP,,,Ignaci Vallhonrat Lopez
41010,141026,Jose Luis,Lopez Caballero,U,1982-02-05,ESP,,,Jose Luis Lopez Caballero
41011,141027,David,Valls Matavera,U,1986-07-28,ESP,,,David Valls Matavera
41012,141028,David,San Juan Diaz,U,1985-09-27,ESP,,,David San Juan Diaz
41013,141029,Jordi,Sintes Valls,U,1979-07-22,ESP,,,Jordi Sintes Valls
41014,141030,Ruben,Catalan Ibarra,U,1985-05-17,ESP,,,Ruben Catalan Ibarra
41015,141031,Alexander,Katz,U,1983-08-13,ISR,,,Alexander Katz
41016,141032,Remy,Feller,U,1983-06-08,FRA,,,Remy Feller
41017,141033,Enrique,Martin Herranz,U,1985-11-14,ESP,,,Enrique Martin Herranz
41018,141034,Eduard,Bonet Mellado,U,1983-03-12,ESP,,,Eduard Bonet Mellado
41019,141035,Alex,Pares Becerro,U,1981-05-13,ESP,,,Alex Pares Becerro
41020,141036,Carlos,Ruiz Hernandez,U,1980-01-16,ESP,,,Carlos Ruiz Hernandez
41021,141037,Carlos,Isern Perez,U,1959-09-02,ESP,,,Carlos Isern Perez
41022,141038,Juan,Ozon Llacer,U,1979-09-08,ESP,,,Juan Ozon Llacer
41023,141039,Marco,Wachter,U,1983-06-01,AUT,,,Marco Wachter
41024,141040,Alexandre,Gachet,U,1981-05-11,SUI,,,Alexandre Gachet
41025,141041,Martin,Hoch,U,1983-01-27,AUT,,,Martin Hoch
41026,141042,Sebastien,Locatelli,U,1977-07-04,SUI,,,Sebastien Locatelli
41027,141043,Lucius,Giese,R,1984-01-08,SUI,,,Lucius Giese
41028,141044,Dominik,Jauslin,U,1979-04-27,SUI,,,Dominik Jauslin
41029,141045,Bjorn,Schneider,U,1967-11-19,GER,,,Bjorn Schneider
41030,141046,Auret,Jansen,U,,RSA,,,Auret Jansen
41031,141047,Johnathan,Engelbrecht,U,1982-07-19,RSA,,,Johnathan Engelbrecht
41032,141048,Andre,Van Rensburg,U,,RSA,,,Andre Van Rensburg
41033,141049,Christian,Jansen,U,,RSA,,,Christian Jansen
41034,141050,Nicholas,Brenner,U,1985-05-13,RSA,,,Nicholas Brenner
41035,141051,Henk,Kleinschmidt,U,1980-09-13,RSA,,,Henk Kleinschmidt
41036,141052,Renier,Groenewald,U,,RSA,,,Renier Groenewald
41037,141053,Lovemore,Mofokeng,U,,RSA,,,Lovemore Mofokeng
41038,141054,Brandon,Kruger,U,1981-04-06,RSA,,,Brandon Kruger
41039,141055,Wayne,Arde,U,1980-09-23,RSA,,,Wayne Arde
41040,141056,Calvin,Rolfe,U,1983-09-15,RSA,,,Calvin Rolfe
41041,141057,Damian,Owen,U,1985-04-26,RSA,,,Damian Owen
41042,141058,Willie,Janse Van Rensburg,U,1982-10-28,RSA,,,Willie Janse Van Rensburg
41043,141059,Khesa,Tsita,U,,LES,,,Khesa Tsita
41044,141060,Siyabulela,Nkachela,U,1977-09-13,RSA,,,Siyabulela Nkachela
41045,141061,Neil,Geyser,U,1982-04-12,RSA,,,Neil Geyser
41046,141062,Jaco,Cloete,R,1984-10-21,RSA,,,Jaco Cloete
41047,141063,Esteban,Delgado,U,1982-07-02,COL,,,Esteban Delgado
41048,141064,Enrique,Taboada,U,1976-03-05,PER,,,Enrique Taboada
41049,141065,Edwin,Montoya,U,1983-08-05,PER,,,Edwin Montoya
41050,141066,Fernando,Siu,U,1984-09-06,PER,,,Fernando Siu
41051,141067,Carlos,Mier,R,1985-02-22,PER,,,Carlos Mier
41052,141068,David,Goldsmith,R,1982-08-17,JAM,,,David Goldsmith
41053,141069,Steven,Quaynor,U,,JAM,,,Steven Quaynor
41054,141070,Marcel,Morgan,U,1986-01-07,JAM,,,Marcel Morgan
41055,141071,Davion,Lewis,L,1985-06-18,JAM,,,Davion Lewis
41056,141072,Hans Peter,Teichert,U,,GER,,,Hans Peter Teichert
41057,141073,Sihan,Wu,U,1983-08-10,USA,,,Sihan Wu
41058,141074,Chadwick,Hartley,U,1972-06-27,USA,,,Chadwick Hartley
41059,141075,Jan,Solcani,U,1980-04-21,SVK,,,Jan Solcani
41060,141076,Jud,Parker,U,1967-06-05,USA,,,Jud Parker
41061,141077,Tarik,El Bassiouni,U,1979-09-06,USA,,,Tarik El Bassiouni
41062,141078,Boris,Bogdanov,U,1979-03-15,USA,,,Boris Bogdanov
41063,141079,Jarrett,Basedow,U,,USA,,,Jarrett Basedow
41064,141080,Philip,Cibulsky,U,1981-04-30,USA,,,Philip Cibulsky
41065,141081,Thomas,Gilliland,U,,USA,,,Thomas Gilliland
41066,141082,Alex,Altman,U,1984-10-21,USA,,,Alex Altman
41067,141083,,,U,,USA,,,
41068,141084,Lew,De Leon,U,1984-10-10,USA,,,Lew De Leon
41069,141085,Alex,Yaftali,U,1982-07-21,USA,,,Alex Yaftali
41070,141086,Ilya,Trincher,U,1985-05-26,USA,,,Ilya Trincher
41071,141087,Justin,Montgomery,U,1985-08-14,USA,,,Justin Montgomery
41072,141088,Robert,Kennedy,U,1984-03-05,AUS,,,Robert Kennedy
41073,141089,Emil,Novak,U,1983-03-08,URU,,,Emil Novak
41074,141090,Amir,Nejad,U,1981-11-17,USA,,,Amir Nejad
41075,141091,Nico,Cifarelli,U,1983-06-05,USA,,,Nico Cifarelli
41076,141092,John,Caldwell,U,1984-09-07,USA,,,John Caldwell
41077,141093,Manuel,Scherer,U,1980-09-05,AUS,,,Manuel Scherer
41078,141094,Kevin,Pollock,U,1967-09-11,USA,,,Kevin Pollock
41079,141095,Jussi,Ala Opas,U,1975-11-01,FIN,,,Jussi Ala Opas
41080,141096,Mark,Weidmann,U,1964-06-12,USA,,,Mark Weidmann
41081,141097,Caleb,Marquardt,U,1980-05-19,USA,,,Caleb Marquardt
41082,141098,Jeff,Lawrence,U,1983-12-18,USA,,,Jeff Lawrence
41083,141099,Jeffrey,Miller,U,1979-08-07,USA,,,Jeffrey Miller
41084,141100,Christopher,Tibbetts,U,1980-11-06,USA,,,Christopher Tibbetts
41085,141101,David,Johnson,U,1981-02-10,USA,,,David Johnson
41086,141102,Bobby,Troup,U,1972-02-07,USA,,,Bobby Troup
41087,141103,Kevin,Lee,U,1985-09-25,USA,,,Kevin Lee
41088,141104,Kevin,Mcquaid,U,1984-05-07,USA,,,Kevin Mcquaid
41089,141105,Stephen,Van De Stroet,U,1982-08-27,NED,,,Stephen Van De Stroet
41090,141106,Jared,Milmeister,U,1979-05-27,USA,,,Jared Milmeister
41091,141107,Angus,Lockhead,U,1985-02-03,USA,,,Angus Lockhead
41092,141108,Michael,Suttner,U,1985-05-28,RSA,,,Michael Suttner
41093,141109,Robert,Callender,U,1970-04-24,USA,,,Robert Callender
41094,141110,Zoran,Korac,U,1981-09-16,USA,,,Zoran Korac
41095,141111,Stuart,Greenburg,U,1958-12-27,USA,,,Stuart Greenburg
41096,141112,Boris,Adjamian,U,1976-11-08,RUS,,,Boris Adjamian
41097,141113,Rodrigo,Godoy,U,1977-07-11,BRA,,,Rodrigo Godoy
41098,141114,Claudio,Hoyos,U,,PER,,,Claudio Hoyos
41099,141115,Ara,Sarkasian,U,1982-09-22,SWE,,,Ara Sarkasian
41100,141116,Clay,Warren,U,,USA,,,Clay Warren
41101,141117,Michael,Ortiz,U,1978-02-14,USA,,,Michael Ortiz
41102,141118,Ramsey,Gerber,U,1975-02-05,USA,,,Ramsey Gerber
41103,141119,Reid,Slattery,U,1974-07-31,USA,,,Reid Slattery
41104,141120,Aldo,White,U,,USA,,,Aldo White
41105,141121,Gregoire,Berner,U,1983-07-06,SUI,,,Gregoire Berner
41106,141122,Marc,Obrist,U,1983-05-20,SUI,,,Marc Obrist
41107,141123,Marc,Garabedian,U,1979-10-30,FRA,,,Marc Garabedian
41108,141124,Fabrice,Geydet,U,1971-02-13,SUI,,,Fabrice Geydet
41109,141125,Steve,Schudel,U,1978-06-21,SUI,,,Steve Schudel
41110,141126,Joan,Peralta,U,,COL,,,Joan Peralta
41111,141127,Jorge,Munoz,U,1950-01-25,CHI,,,Jorge Munoz
41112,141128,Juan,Martinez,U,1984-05-24,VEN,,,Juan Martinez
41113,141129,Fernando,Villarreal,U,1983-07-14,COL,,,Fernando Villarreal
41114,141130,Jose Ignacio,Monsalve,U,1980-12-06,COL,,,Jose Ignacio Monsalve
41115,141131,Mauricio,Duarte,U,,MEX,,,Mauricio Duarte
41116,141132,Salvador,Villaverde,U,1982-05-10,MEX,,,Salvador Villaverde
41117,141133,Luis Alberto,Arguello Meraza,U,1981-04-14,MEX,,,Luis Alberto Arguello Meraza
41118,141134,Angel,Rubio,U,1982-04-17,MEX,,,Angel Rubio
41119,141135,Carlos,Arellano,U,1985-01-17,MEX,,,Carlos Arellano
41120,141136,Sarbinder,Randhawa Singh,U,1982-07-19,IND,,,Sarbinder Randhawa Singh
41121,141137,Vikas,Sharma,U,,IND,,,Vikas Sharma
41122,141138,Israel,Sandoval,U,1981-05-18,MEX,,,Israel Sandoval
41123,141139,Edgar Rafael,Garcia,U,1979-05-18,MEX,,,Edgar Rafael Garcia
41124,141140,Daniel,Araiza,U,,MEX,,,Daniel Araiza
41125,141141,Rogelio,Puente Diaz,U,1973-11-25,MEX,,,Rogelio Puente Diaz
41126,141142,Franco Zurite,Sainz,U,1986-06-17,MEX,,,Franco Zurite Sainz
41127,141143,Johnathon,Romero,U,1986-01-04,MEX,,,Johnathon Romero
41128,141144,Luis,Silva,U,1982-03-08,MEX,,,Luis Silva
41129,141145,Hector,Rangel,U,1967-11-14,MEX,,,Hector Rangel
41130,141146,Fernando,Martinez,U,1972-02-06,MEX,,,Fernando Martinez
41131,141147,Sanjeev,Kumar,U,,IND,,,Sanjeev Kumar
41132,141148,Bhupesh,Pandey,U,1981-10-06,IND,,,Bhupesh Pandey
41133,141149,Sanjay,Malik,R,1974-07-20,IND,,,Sanjay Malik
41134,141150,Shivnandan,Singh,U,1981-01-08,IND,,,Shivnandan Singh
41135,141151,Harneesh,Randhawa,U,1983-06-18,IND,,,Harneesh Randhawa
41136,141152,Atul,Kumar,U,,IND,,,Atul Kumar
41137,141153,Sandeep,Mogha,U,1982-03-19,IND,,,Sandeep Mogha
41138,141154,Richie,Chopra,U,,IND,,,Richie Chopra
41139,141155,Vishal,Gaur,U,1982-04-25,IND,,,Vishal Gaur
41140,141156,Arjan,Uppal,U,1984-08-28,IND,,,Arjan Uppal
41141,141157,Tushar,Sharma,R,2000-05-18,IND,175.0,,Tushar Sharma
41142,141158,Varun,Bisht,U,,IND,,,Varun Bisht
41143,141159,Janmeet,Singh,U,1975-02-19,IND,,,Janmeet Singh
41144,141160,Mahanandan,Tyagi,U,1984-12-30,SWE,,,Mahanandan Tyagi
41145,141161,Kamal,Bhandari,U,,NEP,,,Kamal Bhandari
41146,141162,Abedin,Sham,U,1982-05-16,IND,,,Abedin Sham
41147,141163,Boaz,Edwin,U,1978-11-04,IND,,,Boaz Edwin
41148,141164,Subharatna,Shahi,U,,NEP,,,Subharatna Shahi
41149,141165,Sehal,Moloobhai,U,,IND,,,Sehal Moloobhai
41150,141166,,,U,,PHI,,,
41151,141167,Johan,Guba,U,1983-02-09,PHI,,,Johan Guba
41152,141168,Ion,De Guzman,U,1979-09-06,PHI,,,Ion De Guzman
41153,141169,Jose Clemente,Cabrera,U,1972-02-03,PHI,,,Jose Clemente Cabrera
41154,141170,Raphael,Mak,U,1975-10-26,MAS,,,Raphael Mak
41155,141171,John Rey,Moreno,U,1983-01-26,PHI,,,John Rey Moreno
41156,141172,,,U,,PHI,,,
41157,141173,Jose Figueroa,Tinio,U,1984-06-18,PHI,,,Jose Figueroa Tinio
41158,141174,Richmond,Paguyo,U,1971-11-23,PHI,,,Richmond Paguyo
41159,141175,James,Ambler,U,1979-11-09,GBR,,,James Ambler
41160,141176,Chase,Emerson,U,1977-02-09,USA,,,Chase Emerson
41161,141177,Andrew,Sanzo,U,1986-09-19,USA,,,Andrew Sanzo
41162,141178,Jake,Leivent,U,1982-05-01,USA,,,Jake Leivent
41163,141179,Timikan,Solomon,U,1976-12-27,USA,,,Timikan Solomon
41164,141180,Richard,Beard,U,1977-02-22,USA,,,Richard Beard
41165,141181,Justin,Duke,U,1980-12-17,USA,,,Justin Duke
41166,141182,Adolfo,Solares,U,1983-07-11,MEX,,,Adolfo Solares
41167,141183,Joel,Reckewey,U,1981-10-16,USA,,,Joel Reckewey
41168,141184,Alfredo,Solares,R,1983-01-20,MEX,,,Alfredo Solares
41169,141185,Pablo,Solares,U,1985-01-10,MEX,,,Pablo Solares
41170,141186,Alex,Condom Gamez,U,1983-03-09,ESP,,,Alex Condom Gamez
41171,141187,Jesus Daniel,Lara Perez,U,1984-10-26,ESP,,,Jesus Daniel Lara Perez
41172,141188,Sergi,Torrent Crosa,U,1982-05-24,ESP,,,Sergi Torrent Crosa
41173,141189,Roberto,Tornil Marclay,U,1984-03-07,ESP,,,Roberto Tornil Marclay
41174,141190,Alexander,Latinjak,U,1982-11-20,GER,,,Alexander Latinjak
41175,141191,Gerardo,Cardoso,U,1982-11-14,MEX,,,Gerardo Cardoso
41176,141192,Daniel,Quintana Codina,U,1975-10-09,ESP,,,Daniel Quintana Codina
41177,141193,Santiago,Mazzochi,U,1980-02-02,ARG,,,Santiago Mazzochi
41178,141194,Ezequiel,Giarrizzo,U,1985-04-13,ARG,,,Ezequiel Giarrizzo
41179,141195,Franco,Sengiali,U,1981-02-05,ARG,,,Franco Sengiali
41180,141196,Sebastian,Salomon,U,1981-12-06,ARG,,,Sebastian Salomon
41181,141197,Mario,Leguizamon,U,1975-07-22,ARG,,,Mario Leguizamon
41182,141198,Christophe,Sanches,U,1972-06-13,FRA,,,Christophe Sanches
41183,141199,Ludovic,Pele,U,1969-01-10,FRA,,,Ludovic Pele
41184,141200,Alexandre,Maye,U,1973-11-27,FRA,,,Alexandre Maye
41185,141201,Bruno,Guey,U,1977-07-10,FRA,,,Bruno Guey
41186,141202,Taron,Nakano,U,1984-01-31,JPN,,,Taron Nakano
41187,141203,Takeshi,Suzuki,U,1969-12-14,JPN,,,Takeshi Suzuki
41188,141204,Hiroshi,Kiyohara,U,1965-12-12,JPN,,,Hiroshi Kiyohara
41189,141205,Yu Ta,Yamaguchi,U,1983-10-21,JPN,,,Yu Ta Yamaguchi
41190,141206,Jokuo,Sao,U,1962-06-07,JPN,,,Jokuo Sao
41191,141207,Ryouji,Imamura,U,1984-10-30,JPN,,,Ryouji Imamura
41192,141208,Tatsuya,Nakagawa,U,1968-10-09,JPN,,,Tatsuya Nakagawa
41193,141209,Toyofuku,Kouhei,U,1977-12-27,JPN,,,Toyofuku Kouhei
41194,141210,Kazumi,Taira,R,1982-06-29,JPN,,,Kazumi Taira
41195,141211,Masumi,Namne,U,1970-09-16,JPN,,,Masumi Namne
41196,141212,Jeffrey,Haich,U,1981-10-06,USA,,,Jeffrey Haich
41197,141213,Philip,Radziejewski,U,1978-08-30,USA,,,Philip Radziejewski
41198,141214,Giovanni,Chessari,U,1968-10-11,ITA,,,Giovanni Chessari
41199,141215,Romain,Bazire,U,1980-07-04,FRA,,,Romain Bazire
41200,141216,Tetsutaro,Kato,R,1986-05-11,JPN,,,Tetsutaro Kato
41201,141217,Kenichi,Oyama,U,1982-06-05,JPN,,,Kenichi Oyama
41202,141218,Boris,Kuharic,U,1982-06-03,CRO,,,Boris Kuharic
41203,141219,Fabrizio,Perella,U,1982-01-01,ITA,,,Fabrizio Perella
